Timestamp,Speed,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,ServingCell_Distance
2017.12.14_07.37.46,43,-88,-12,21,15,-69,51602,929,303.24
2017.12.14_07.37.47,43,-87,-12,22,12,-71,34066,616,303.24
2017.12.14_07.37.49,43,-87,-12,22,12,-71,52620,914,303.24
2017.12.14_07.37.50,43,-89,-11,22,15,-69,54242,948,303.24
2017.12.14_07.37.51,43,-89,-11,22,15,-69,57008,1136,303.24
2017.12.14_07.37.52,43,-87,-12,22,15,-69,46268,814,303.24
2017.12.14_07.37.53,43,-87,-12,22,15,-67,48885,838,303.24
2017.12.14_07.37.54,43,-86,-12,23,15,-69,46570,845,303.24
2017.12.14_07.37.55,43,-86,-12,23,15,-69,62596,1062,303.24
2017.12.14_07.37.56,43,-87,-12,23,15,-69,56043,1004,303.24
2017.12.14_07.37.57,43,-87,-12,23,15,-71,67159,1161,303.24
2017.12.14_07.37.58,43,-85,-12,23,15,-68,58581,1000,303.24
2017.12.14_07.37.59,43,-85,-12,23,15,-68,57452,1003,303.24
2017.12.14_07.38.00,43,-88,-11,22,11,-71,35442,628,303.24
2017.12.14_07.38.02,43,-88,-11,22,11,-71,54857,964,303.24
2017.12.14_07.38.03,43,-89,-11,22,11,-71,59454,1053,303.24
2017.12.14_07.38.04,43,-89,-11,22,14,-69,60975,1055,303.24
2017.12.14_07.38.05,43,-86,-12,22,12,-67,56289,1010,303.24
2017.12.14_07.38.06,43,-86,-12,22,15,-71,57250,1011,303.24
2017.12.14_07.38.07,43,-86,-12,21,12,-69,39763,1009,303.24
2017.12.14_07.38.08,43,-86,-12,21,12,-69,35710,640,303.24
2017.12.14_07.38.09,43,-88,-12,19,12,-71,40665,721,303.24
2017.12.14_07.38.10,43,-88,-12,19,12,-71,52329,934,303.24
2017.12.14_07.38.11,43,-87,-12,21,12,-71,52575,938,303.24
2017.12.14_07.38.12,43,-87,-12,21,12,-71,44825,785,303.24
2017.12.14_07.38.13,43,-89,-12,20,12,-71,60046,970,303.24
2017.12.14_07.38.14,43,-89,-12,20,13,-70,77359,1577,303.24
2017.12.14_07.38.16,43,-87,-12,21,15,-72,67294,1436,303.24
2017.12.14_07.38.17,43,-87,-12,21,12,-75,61612,1067,303.24
2017.12.14_07.38.18,43,-92,-12,20,12,-75,33540,596,303.24
2017.12.14_07.38.19,43,-92,-12,20,12,-72,57194,998,303.24
2017.12.14_07.38.20,43,-93,-12,17,11,-76,47095,861,303.24
2017.12.14_07.38.21,43,-93,-12,17,11,-79,43863,784,303.24
2017.12.14_07.38.22,43,-98,-12,14,10,-81,44087,795,303.24
2017.12.14_07.38.23,43,-98,-12,14,10,-81,37969,667,303.24
2017.12.14_07.38.24,43,-96,-13,8,9,-81,30558,565,303.24
2017.12.14_07.38.25,43,-96,-13,8,9,-81,37656,743,303.24
2017.12.14_07.38.26,43,-96,-11,10,6,-78,23834,439,1739.47
2017.12.14_07.38.28,43,-96,-11,10,9,-76,34815,637,1739.47
2017.12.14_07.38.29,43,-90,-13,9,10,-70,43058,947,1739.47
2017.12.14_07.38.30,43,-90,-13,9,10,-70,38774,702,1739.47
2017.12.14_07.38.31,43,-84,-11,14,12,-67,53795,948,1739.47
2017.12.14_07.38.32,43,-84,-11,14,11,-67,62194,1115,1739.47
2017.12.14_07.38.33,43,-86,-11,15,11,-67,64834,1157,1739.47
2017.12.14_07.38.34,43,-86,-11,15,11,-67,50383,925,1739.47
2017.12.14_07.38.35,43,-87,-12,14,11,-67,54902,998,1739.47
2017.12.14_07.38.36,43,-87,-12,14,11,-67,52945,959,1739.47
2017.12.14_07.38.37,43,-86,-11,12,11,-67,45026,833,1739.47
2017.12.14_07.38.38,43,-86,-11,12,10,-73,47498,875,1739.47
2017.12.14_07.38.40,43,-94,-12,14,12,-77,45071,819,1739.47
2017.12.14_07.38.41,43,-94,-12,10,8,-80,32478,598,1739.47
2017.12.14_07.38.42,43,-97,-12,10,8,-80,34882,641,1739.47
2017.12.14_07.38.43,43,-97,-12,10,8,-80,32321,597,1739.47
2017.12.14_07.38.44,43,-94,-12,8,9,-77,36415,672,1739.47
2017.12.14_07.38.45,43,-94,-12,8,6,-77,21018,774,1739.47
2017.12.14_07.38.46,43,-97,-12,4,6,-77,22177,408,1739.47
2017.12.14_07.38.47,43,-97,-12,4,9,-82,32388,588,1739.47
2017.12.14_07.38.48,43,-100,-13,4,9,-82,28877,523,1739.47
2017.12.14_07.38.49,43,-100,-13,4,9,-82,35050,618,1739.47
2017.12.14_07.38.50,43,-100,-12,6,9,-82,36101,661,1739.47
2017.12.14_07.38.52,43,-100,-12,6,9,-84,36840,665,1739.47
2017.12.14_07.38.53,43,-99,-12,8,9,-82,37097,673,1739.47
2017.12.14_07.38.54,43,-99,-12,8,9,-82,40430,725,1739.47
2017.12.14_07.38.55,43,-99,-12,8,9,-82,33473,598,1739.47
2017.12.14_07.38.56,43,-99,-12,8,8,-80,22021,403,1739.47
2017.12.14_07.38.57,43,-98,-12,4,8,-80,25499,467,1739.47
2017.12.14_07.38.58,43,-98,-12,4,8,-85,21629,397,1739.47
2017.12.14_07.38.59,43,-102,-13,3,8,-85,21093,379,1739.47
2017.12.14_07.39.00,43,-102,-13,3,12,-81,26841,590,1739.47
2017.12.14_07.39.01,43,-102,-12,4,8,-85,27110,742,1739.47
2017.12.14_07.39.02,43,-102,-12,4,7,-83,25700,460,1739.47
2017.12.14_07.39.04,43,-103,-12,4,7,-86,26707,496,1739.47
2017.12.14_07.39.05,43,-103,-12,4,7,-85,25857,479,1739.47
2017.12.14_07.39.06,43,-102,-13,2,7,-85,20824,385,1739.47
2017.12.14_07.39.07,43,-102,-13,2,7,-88,12816,567,1739.47
2017.12.14_07.39.08,43,-103,-13,2,6,-88,19538,358,1739.47
2017.12.14_07.39.09,43,-103,-13,2,6,-88,10501,193,1739.47
2017.12.14_07.39.10,43,-99,-11,1,6,-82,9730,179,1739.47
2017.12.14_07.39.11,43,-99,-11,1,6,-82,38103,966,1739.47
2017.12.14_07.39.12,43,-99,-12,3,6,-87,26125,478,1739.47
2017.12.14_07.39.13,47,-99,-12,3,6,-87,26125,478,795.8
2017.12.14_07.39.14,47,-99,-12,3,7,-83,22457,402,795.8
2017.12.14_07.39.15,47,-100,-12,2,6,-85,20298,375,795.8
2017.12.14_07.39.16,47,-100,-12,2,7,-83,13152,243,795.8
2017.12.14_07.39.17,47,-91,-13,0,7,-74,16418,302,795.8
2017.12.14_07.39.18,47,-91,-13,0,6,-78,10814,198,795.8
2017.12.14_07.39.19,47,-95,-15,-3,8,-75,13756,251,795.8
2017.12.14_07.39.20,47,-95,-15,-3,6,-77,24101,439,795.8
2017.12.14_07.39.21,47,-94,-12,2,7,-79,20779,621,795.8
2017.12.14_07.39.22,47,-94,-12,2,6,-81,19448,352,795.8
2017.12.14_07.39.24,47,-98,-13,4,10,-74,21663,401,795.8
2017.12.14_07.39.25,47,-98,-13,4,12,-75,27758,506,795.8
2017.12.14_07.39.26,47,-92,-11,6,7,-73,26964,492,795.8
2017.12.14_07.39.27,47,-92,-11,6,6,-70,27814,510,795.8
2017.12.14_07.39.28,47,-88,-12,9,6,-70,38618,699,795.8
2017.12.14_07.39.29,47,-88,-12,8,9,-74,42488,748,795.8
2017.12.14_07.39.30,47,-91,-11,8,9,-74,28955,526,795.8
2017.12.14_07.39.31,47,-91,-11,8,9,-74,33037,594,795.8
2017.12.14_07.39.32,47,-91,-13,4,12,-72,32086,572,795.8
2017.12.14_07.39.33,47,-91,-13,4,12,-72,29648,541,795.8
2017.12.14_07.39.34,47,-90,-12,3,8,-75,29100,531,795.8
2017.12.14_07.39.36,47,-90,-12,3,13,-70,38920,700,795.8
2017.12.14_07.39.37,47,-87,-12,5,10,-68,48080,984,795.8
2017.12.14_07.39.38,47,-87,-12,5,10,-68,35833,681,795.8
2017.12.14_07.39.39,47,-87,-12,11,10,-70,37164,686,795.8
2017.12.14_07.39.40,47,-87,-12,11,10,-70,30241,554,795.8
2017.12.14_07.39.41,47,-85,-11,10,15,-68,43941,790,795.8
2017.12.14_07.39.42,47,-85,-11,10,15,-68,48773,1091,795.8
2017.12.14_07.39.43,47,-86,-11,10,15,-68,40709,741,795.8
2017.12.14_07.39.44,47,-86,-11,10,15,-68,40732,740,795.8
2017.12.14_07.39.45,47,-86,-11,10,15,-68,38998,706,795.8
2017.12.14_07.39.46,47,-86,-11,10,15,-68,34193,906,795.8
2017.12.14_07.39.48,47,-86,-11,9,9,-70,38506,713,795.8
2017.12.14_07.39.49,47,-86,-11,9,9,-70,35632,661,795.8
2017.12.14_07.39.50,47,-87,-11,8,9,-70,38562,689,795.8
2017.12.14_07.39.51,47,-87,-11,8,9,-70,43069,792,795.8
2017.12.14_07.39.52,47,-86,-11,10,9,-70,40676,742,795.8
2017.12.14_07.39.53,47,-86,-11,10,9,-70,48270,880,795.8
2017.12.14_07.39.54,47,-87,-11,9,9,-70,48874,895,795.8
2017.12.14_07.39.55,47,-87,-11,9,9,-70,48214,866,795.8
2017.12.14_07.39.56,47,-86,-11,10,9,-70,45429,809,795.8
2017.12.14_07.39.57,47,-86,-11,10,9,-70,45518,831,795.8
2017.12.14_07.39.59,47,-86,-10,9,9,-70,46223,817,795.8
2017.12.14_07.40.00,47,-86,-10,9,9,-70,42666,767,795.8
2017.12.14_07.40.01,47,-86,-10,9,12,-68,52430,896,795.8
2017.12.14_07.40.02,47,-86,-10,9,12,-68,50372,1272,795.8
2017.12.14_07.40.03,47,-85,-11,9,12,-68,51625,916,795.8
2017.12.14_07.40.04,47,-85,-11,9,12,-68,52710,948,795.8
2017.12.14_07.40.05,47,-86,-11,10,12,-68,47263,846,795.8
2017.12.14_07.40.06,47,-86,-11,10,10,-70,44728,1141,795.8
2017.12.14_07.40.07,47,-87,-11,10,10,-70,43673,780,795.8
2017.12.14_07.40.08,47,-87,-11,10,10,-70,48124,865,795.8
2017.12.14_07.40.09,47,-87,-12,10,10,-70,47889,884,795.8
2017.12.14_07.40.10,47,-87,-12,10,10,-70,42633,787,795.8
2017.12.14_07.40.12,47,-88,-12,9,10,-70,51457,939,795.8
2017.12.14_07.40.13,47,-88,-12,9,10,-70,57619,1036,795.8
2017.12.14_07.40.14,47,-86,-12,9,10,-70,65795,1141,795.8
2017.12.14_07.40.15,47,-86,-12,9,10,-70,72919,1215,795.8
2017.12.14_07.40.16,47,-86,-12,15,10,-70,70342,1197,795.8
2017.12.14_07.40.17,47,-86,-12,15,10,-70,61791,1073,795.8
2017.12.14_07.40.18,47,-86,-12,15,10,-70,57150,1031,795.8
2017.12.14_07.40.19,47,-86,-12,15,10,-70,63636,1203,795.8
2017.12.14_07.40.20,47,-86,-12,14,11,-67,63346,1073,795.8
2017.12.14_07.40.21,47,-86,-12,14,11,-67,63276,1504,795.8
2017.12.14_07.40.22,47,-84,-11,15,11,-70,58190,1035,795.8
2017.12.14_07.40.23,47,-84,-11,15,9,-74,29514,542,795.8
2017.12.14_07.40.25,47,-91,-12,10,6,-78,27904,504,795.8
2017.12.14_07.40.26,47,-91,-12,10,9,-75,35196,637,795.8
2017.12.14_07.40.27,47,-92,-12,8,9,-75,34111,622,795.8
2017.12.14_07.40.28,47,-92,-12,8,10,-73,35934,658,795.8
2017.12.14_07.40.29,47,-93,-12,9,9,-76,25421,470,795.8
2017.12.14_07.40.30,47,-93,-12,9,6,-80,16429,302,795.8
2017.12.14_07.40.31,47,-95,-12,2,5,-80,12570,233,394.49
2017.12.14_07.40.32,47,-95,-12,2,5,-80,20891,378,394.49
2017.12.14_07.40.33,47,-97,-12,3,6,-76,30800,548,394.49
2017.12.14_07.40.35,47,-97,-12,3,7,-78,20164,369,394.49
2017.12.14_07.40.36,47,-95,-12,5,7,-75,9718,180,394.49
2017.12.14_07.40.37,47,-95,-12,5,11,-70,24794,440,394.49
2017.12.14_07.40.38,47,-93,-12,9,11,-76,13443,729,394.49
2017.12.14_07.40.39,47,-93,-12,9,11,-76,16160,299,394.49
2017.12.14_07.40.40,47,-98,-12,3,8,-81,24112,435,394.49
2017.12.14_07.40.41,47,-98,-12,3,8,-81,31415,572,394.49
2017.12.14_07.40.42,47,-95,-12,4,9,-78,26875,705,394.49
2017.12.14_07.40.43,47,-95,-12,4,9,-78,23933,442,394.49
2017.12.14_07.40.44,47,-99,-12,3,8,-82,14583,264,556.56
2017.12.14_07.40.46,47,-99,-12,3,6,-80,11084,414,556.56
2017.12.14_07.40.47,47,-95,-9,2,6,-78,10759,229,556.56
2017.12.14_07.40.48,47,-95,-9,2,12,-74,55640,1089,556.56
2017.12.14_07.40.49,47,-90,-11,13,12,-74,66645,1182,556.56
2017.12.14_07.40.50,47,-90,-11,13,12,-66,62238,1210,556.56
2017.12.14_07.40.51,47,-84,-10,18,12,-66,41261,955,556.56
2017.12.14_07.40.52,47,-84,-10,18,15,-66,41705,722,556.56
2017.12.14_07.40.53,47,-82,-8,20,15,-68,43953,771,556.56
2017.12.14_07.40.54,47,-82,-8,20,15,-73,41805,731,556.56
2017.12.14_07.40.55,47,-90,-9,18,12,-68,42107,760,556.56
2017.12.14_07.40.57,47,-90,-9,18,12,-68,44758,783,556.56
2017.12.14_07.40.58,47,-84,-7,19,15,-55,45686,814,556.56
2017.12.14_07.40.59,47,-84,-7,19,15,-58,50842,864,556.56
2017.12.14_07.41.00,47,-71,-8,26,12,-54,51871,897,556.56
2017.12.14_07.41.01,47,-71,-8,26,12,-54,56098,996,556.56
2017.12.14_07.41.02,47,-76,-10,24,13,-59,66857,1170,556.56
2017.12.14_07.41.03,47,-76,-10,24,15,-54,86888,1554,556.56
2017.12.14_07.41.04,47,-69,-9,25,15,-52,72640,1473,556.56
2017.12.14_07.41.05,47,-69,-9,25,15,-52,71823,1227,556.56
2017.12.14_07.41.06,47,-66,-10,25,15,-52,50506,1076,556.56
2017.12.14_07.41.07,47,-66,-10,25,12,-55,38667,771,556.56
2017.12.14_07.41.08,47,-72,-8,24,12,-53,36415,641,556.56
2017.12.14_07.41.10,47,-72,-8,24,15,-59,39076,700,556.56
2017.12.14_07.41.11,47,-81,-9,16,6,-64,30521,555,962.58
2017.12.14_07.41.12,47,-81,-9,16,12,-55,35956,659,962.58
2017.12.14_07.41.13,47,-70,-10,18,12,-53,39915,711,962.58
2017.12.14_07.41.14,47,-70,-10,18,12,-53,42197,755,962.58
2017.12.14_07.41.15,47,-70,-11,19,12,-53,35397,731,962.58
2017.12.14_07.41.16,47,-70,-11,19,12,-53,37253,651,962.58
2017.12.14_07.41.17,47,-71,-9,17,12,-53,31158,625,962.58
2017.12.14_07.41.18,47,-71,-9,17,12,-53,33954,599,962.58
2017.12.14_07.41.19,47,-70,-10,17,12,-53,34625,616,962.58
2017.12.14_07.41.21,47,-70,-10,17,12,-51,34849,611,962.58
2017.12.14_07.41.22,47,-69,-8,20,12,-53,33943,618,962.58
2017.12.14_07.41.23,47,-69,-8,20,12,-53,33540,614,962.58
2017.12.14_07.41.24,47,-69,-9,22,12,-53,35643,648,962.58
2017.12.14_07.41.25,47,-69,-9,22,12,-53,37634,673,962.58
2017.12.14_07.41.26,47,-67,-11,22,12,-50,41022,735,962.58
2017.12.14_07.41.27,47,-67,-11,22,12,-55,47453,842,962.58
2017.12.14_07.41.28,47,-71,-12,18,12,-55,44176,774,962.58
2017.12.14_07.41.29,47,-71,-12,18,12,-51,49064,870,962.58
2017.12.14_07.41.30,47,-67,-11,19,12,-51,48531,961,962.58
2017.12.14_07.41.32,47,-67,-11,20,12,-53,44747,812,962.58
2017.12.14_07.41.33,47,-70,-11,20,12,-53,49086,874,962.58
2017.12.14_07.41.34,47,-70,-11,20,12,-53,42141,832,962.58
2017.12.14_07.41.35,47,-71,-10,14,12,-53,32657,577,962.58
2017.12.14_07.41.36,47,-71,-10,14,11,-63,35397,650,962.58
2017.12.14_07.41.37,47,-75,-11,14,11,-58,40754,739,962.58
2017.12.14_07.41.38,47,-75,-11,14,11,-58,39591,718,962.58
2017.12.14_07.41.39,47,-80,-12,12,12,-63,36448,660,962.58
2017.12.14_07.41.40,47,-80,-12,12,10,-60,40184,729,962.58
2017.12.14_07.41.41,47,-84,-12,11,13,-67,26550,468,962.58
2017.12.14_07.41.42,47,-84,-12,11,11,-62,27836,510,962.58
2017.12.14_07.41.44,47,-80,-12,12,9,-67,24571,452,962.58
2017.12.14_07.41.45,47,-80,-12,12,8,-64,17681,459,962.58
2017.12.14_07.41.46,47,-81,-13,5,10,-68,24906,537,962.58
2017.12.14_07.41.47,47,-81,-13,5,6,-72,20030,349,962.58
2017.12.14_07.41.48,47,-85,-11,0,6,-68,13924,249,73613
2017.12.14_07.41.49,55,-85,-11,0,6,-68,13924,249,72878.39
2017.12.14_07.41.49,55,-85,-11,0,6,-68,18431,339,72878.39
2017.12.14_07.41.50,55,-87,-13,8,8,-70,17525,324,72878.39
2017.12.14_07.41.51,55,-87,-13,8,8,-70,22278,407,72878.39
2017.12.14_07.41.53,55,-82,-11,11,11,-65,39479,719,72878.39
2017.12.14_07.41.54,55,-82,-11,11,10,-70,30476,552,72878.39
2017.12.14_07.41.55,55,-87,-12,13,10,-70,25577,465,72878.39
2017.12.14_07.41.56,55,-87,-12,13,10,-70,20321,374,72878.39
2017.12.14_07.41.57,55,-88,-13,8,10,-70,13320,242,72878.39
2017.12.14_07.41.58,55,-88,-13,8,11,-73,22681,592,72878.39
2017.12.14_07.41.59,55,-89,-13,5,11,-73,19202,350,72878.39
2017.12.14_07.42.00,55,-89,-13,5,11,-73,20198,362,72878.39
2017.12.14_07.42.01,55,-91,-13,5,11,-73,20034,540,72878.39
2017.12.14_07.42.02,55,-91,-13,5,11,-73,16529,299,72878.39
2017.12.14_07.42.04,55,-90,-14,2,11,-73,10613,195,72878.39
2017.12.14_07.42.05,55,-90,-14,2,11,-73,12213,225,72878.39
2017.12.14_07.42.06,55,-91,-14,1,11,-73,12537,228,72878.39
2017.12.14_07.42.07,55,-91,-14,1,11,-73,19345,369,72878.39
2017.12.14_07.42.08,55,-92,-12,7,9,-75,23331,431,72878.39
2017.12.14_07.42.09,55,-92,-12,7,9,-75,18202,451,72878.39
2017.12.14_07.42.10,55,-90,-13,6,8,-73,24194,479,72878.39
2017.12.14_07.42.11,55,-90,-13,6,8,-73,25197,555,72878.39
2017.12.14_07.42.12,55,-91,-13,7,8,-73,16876,307,72878.39
2017.12.14_07.42.13,55,-91,-13,7,8,-73,18845,340,72878.39
2017.12.14_07.42.15,55,-92,-12,7,8,-75,13387,247,72878.39
2017.12.14_07.42.16,55,-92,-12,7,9,-71,22066,408,72878.39
2017.12.14_07.42.17,55,-88,-13,5,10,-68,34446,614,72878.39
2017.12.14_07.42.18,55,-88,-13,5,10,-68,27423,491,72878.39
2017.12.14_07.42.19,55,-84,-13,8,10,-68,21081,387,72878.39
2017.12.14_07.42.20,55,-84,-13,8,7,-64,25443,469,72878.39
2017.12.14_07.42.21,55,-81,-13,6,7,-64,19147,355,72878.39
2017.12.14_07.42.22,55,-81,-13,6,7,-64,21383,389,72878.39
2017.12.14_07.42.23,55,-84,-13,6,9,-67,24179,445,72878.39
2017.12.14_07.42.25,55,-84,-13,6,9,-67,32243,596,72878.39
2017.12.14_07.42.26,55,-82,-12,12,9,-65,20645,383,72878.39
2017.12.14_07.42.27,55,-82,-12,12,10,-61,20533,375,72878.39
2017.12.14_07.42.28,55,-78,-12,12,10,-61,53101,1217,72878.39
2017.12.14_07.42.29,55,-78,-12,12,11,-65,47532,849,72878.39
2017.12.14_07.42.30,55,-87,-12,14,11,-70,36951,668,72878.39
2017.12.14_07.42.31,55,-87,-12,14,7,-72,24157,447,72878.39
2017.12.14_07.42.32,55,-88,-12,3,7,-72,19583,361,75445.34
2017.12.14_07.42.33,55,-88,-12,3,10,-70,33988,903,75445.34
2017.12.14_07.42.35,55,-88,-13,7,10,-70,10199,189,75445.34
2017.12.14_07.42.36,55,-88,-13,7,10,-70,11195,206,75445.34
2017.12.14_07.42.37,55,-87,-14,3,10,-70,13801,254,75445.34
2017.12.14_07.42.38,55,-87,-14,3,10,-70,20634,378,75445.34
2017.12.14_07.42.39,55,-87,-12,6,10,-70,25287,487,75445.34
2017.12.14_07.42.40,55,-87,-12,6,7,-68,31050,849,75445.34
2017.12.14_07.42.41,55,-87,-13,9,12,-70,23542,560,75445.34
2017.12.14_07.42.42,55,-87,-13,9,12,-70,25767,471,75445.34
2017.12.14_07.42.43,55,-86,-13,7,12,-70,25108,461,75445.34
2017.12.14_07.42.44,55,-86,-13,7,12,-70,29525,537,75445.34
2017.12.14_07.42.46,55,-86,-13,8,12,-70,26562,492,75445.34
2017.12.14_07.42.47,55,-86,-13,8,12,-70,27434,497,75445.34
2017.12.14_07.42.48,55,-86,-13,7,10,-68,26058,576,75445.34
2017.12.14_07.42.49,55,-86,-13,7,10,-66,23307,418,75445.34
2017.12.14_07.42.50,55,-82,-14,8,10,-66,16809,310,75445.34
2017.12.14_07.42.51,55,-82,-14,8,8,-64,21585,391,75445.34
2017.12.14_07.42.52,55,-80,-13,7,8,-64,16585,301,75445.34
2017.12.14_07.42.53,55,-80,-13,7,9,-62,20254,365,75445.34
2017.12.14_07.42.54,55,-78,-12,9,9,-62,28832,515,75445.34
2017.12.14_07.42.55,55,-78,-12,9,9,-62,31751,579,75445.34
2017.12.14_07.42.57,55,-79,-12,15,9,-62,32209,593,75445.34
2017.12.14_07.42.58,55,-79,-12,15,9,-62,30845,690,75445.34
2017.12.14_07.42.59,55,-79,-12,17,9,-62,53124,945,75445.34
2017.12.14_07.43.00,55,-79,-12,17,10,-64,38025,679,75445.34
2017.12.14_07.43.01,55,-77,-12,14,10,-60,26774,486,75445.34
2017.12.14_07.43.02,55,-77,-12,14,9,-64,23575,433,75445.34
2017.12.14_07.43.03,55,-78,-12,11,10,-61,44243,798,75445.34
2017.12.14_07.43.04,55,-78,-12,11,10,-61,30331,541,75445.34
2017.12.14_07.43.05,55,-74,-12,13,12,-57,29671,540,75445.34
2017.12.14_07.43.06,55,-74,-12,13,11,-63,20612,379,75445.34
2017.12.14_07.43.08,55,-80,-12,11,11,-63,41201,730,75445.34
2017.12.14_07.43.09,55,-80,-12,11,11,-63,40094,733,75445.34
2017.12.14_07.43.10,55,-80,-12,10,11,-63,40355,923,75445.34
2017.12.14_07.43.11,55,-80,-12,10,10,-65,43214,763,75445.34
2017.12.14_07.43.12,55,-78,-12,12,11,-61,50797,908,75445.34
2017.12.14_07.43.13,55,-78,-12,12,11,-63,59152,1020,75445.34
2017.12.14_07.43.14,55,-81,-12,13,11,-63,56098,976,75445.34
2017.12.14_07.43.15,55,-81,-12,13,11,-63,56646,1002,75445.34
2017.12.14_07.43.16,55,-82,-12,16,11,-65,53459,1101,75445.34
2017.12.14_07.43.17,55,-82,-12,16,11,-65,64352,1134,75445.34
2017.12.14_07.43.18,55,-82,-12,15,11,-65,62596,1102,75445.34
2017.12.14_07.43.19,55,-82,-12,15,11,-65,64207,1135,75445.34
2017.12.14_07.43.21,55,-81,-11,15,11,-65,68423,1163,75445.34
2017.12.14_07.43.22,55,-81,-11,15,11,-65,61198,1085,75445.34
2017.12.14_07.43.23,55,-81,-11,15,11,-65,74351,1287,75445.34
2017.12.14_07.43.24,55,-81,-11,15,11,-65,67953,1380,75445.34
2017.12.14_07.43.25,55,-81,-10,17,11,-65,53385,1072,75445.34
2017.12.14_07.43.26,55,-81,-10,17,11,-65,58671,1049,75445.34
2017.12.14_07.43.27,55,-81,-11,17,11,-65,55550,1002,75445.34
2017.12.14_07.43.28,55,-81,-11,17,11,-65,59879,1043,75445.34
2017.12.14_07.43.29,55,-81,-11,17,11,-65,49511,893,75445.34
2017.12.14_07.43.30,55,-81,-11,17,12,-67,56646,1017,75445.34
2017.12.14_07.43.31,55,-84,-11,16,12,-67,57541,1022,75445.34
2017.12.14_07.43.32,55,-84,-11,16,12,-67,52318,919,75445.34
2017.12.14_07.43.33,55,-85,-11,15,12,-67,44489,803,75445.34
2017.12.14_07.43.34,55,-85,-11,15,12,-67,55875,970,75445.34
2017.12.14_07.43.36,55,-84,-11,13,12,-67,51267,901,75445.34
2017.12.14_07.43.37,55,-84,-11,13,12,-67,54924,956,75445.34
2017.12.14_07.43.38,55,-84,-11,13,12,-67,55002,989,75445.34
2017.12.14_07.43.39,55,-84,-11,13,12,-67,53392,971,75445.34
2017.12.14_07.43.40,55,-85,-12,12,12,-67,49791,1125,75445.34
2017.12.14_07.43.41,55,-85,-12,12,12,-67,51293,1212,75445.34
2017.12.14_07.43.42,55,-83,-11,14,12,-67,57038,1021,75445.34
2017.12.14_07.43.43,55,-83,-11,14,12,-67,53358,937,75445.34
2017.12.14_07.43.44,55,-84,-12,13,12,-67,63312,1093,75445.34
2017.12.14_07.43.45,55,-84,-12,13,12,-67,71353,1218,75445.34
2017.12.14_07.43.46,55,-84,-12,19,12,-62,67953,1220,75445.34
2017.12.14_07.43.47,55,-84,-12,18,12,-60,61679,1118,75445.34
2017.12.14_07.43.48,55,-77,-12,18,12,-60,74720,1516,75445.34
2017.12.14_07.43.50,55,-77,-12,18,12,-60,50283,1136,75445.34
2017.12.14_07.43.51,55,-78,-10,21,12,-60,46335,831,75445.34
2017.12.14_07.43.52,55,-78,-10,21,15,-63,46961,840,75445.34
2017.12.14_07.43.53,55,-80,-11,18,15,-63,49455,892,75445.34
2017.12.14_07.43.54,55,-80,-11,18,15,-63,35073,666,75445.34
2017.12.14_07.43.55,55,-80,-10,19,15,-63,43852,785,75445.34
2017.12.14_07.43.56,55,-80,-10,19,15,-63,47241,844,75445.34
2017.12.14_07.43.57,55,-84,-10,18,11,-67,36542,661,75445.34
2017.12.14_07.43.58,55,-84,-10,18,11,-67,46189,825,75445.34
2017.12.14_07.43.58,55,-84,-10,14,11,-69,46189,825,75445.34
2017.12.14_07.43.59,55,-86,-11,14,11,-69,7236,87,75445.34
2017.12.14_07.44.00,55,-86,-11,14,11,-69,11,0,75445.34
2017.12.14_07.44.02,55,-86,-6,5,9,-70,0,0,75445.34
2017.12.14_07.44.03,55,-86,-6,5,9,-73,11,0,75445.34
2017.12.14_07.44.04,55,-92,-7,6,9,-75,0,0,75445.34
2017.12.14_07.44.05,55,-92,-7,6,7,-75,829,33,75445.34
2017.12.14_07.44.06,55,-91,-9,2,7,-75,4730,172,75445.34
2017.12.14_07.44.08,55,-91,-9,2,7,-72,4988,93,75445.34
2017.12.14_07.44.09,55,-87,-8,5,8,-70,4742,89,75445.34
2017.12.14_07.44.10,55,-87,-8,5,7,-72,4943,91,75445.34
2017.12.14_07.44.11,55,-91,-8,6,8,-74,5111,95,75445.34
2017.12.14_07.44.12,55,-91,-8,6,9,-71,4708,88,75445.34
2017.12.14_07.44.13,55,-91,-10,5,8,-74,4965,92,75445.34
2017.12.14_07.44.14,55,-91,-10,5,8,-74,9595,178,75445.34
2017.12.14_07.44.15,55,-90,-11,4,8,-74,17368,323,75445.34
2017.12.14_07.44.17,55,-90,-11,4,8,-74,19437,361,75445.34
2017.12.14_07.44.18,55,-92,-11,4,8,-74,17066,307,75445.34
2017.12.14_07.44.19,55,-92,-11,4,8,-74,19057,351,75445.34
2017.12.14_07.44.20,55,-92,-10,3,8,-74,19985,371,75445.34
2017.12.14_07.44.21,55,-92,-10,3,8,-74,19258,357,75445.34
2017.12.14_07.44.22,55,-92,-10,3,8,-74,20120,376,75445.34
2017.12.14_07.44.23,55,-92,-10,3,8,-74,22669,424,75445.34
2017.12.14_07.44.24,55,-92,-12,3,8,-74,30990,568,75445.34
2017.12.14_07.44.25,55,-92,-12,3,8,-74,34592,711,75445.34
2017.12.14_07.44.27,55,-92,-12,3,8,-74,35844,666,75445.34
2017.12.14_07.44.28,55,-92,-12,3,8,-74,25946,477,75445.34
