0,1,2,3,4,5,6,7,8,9
0.0012735992553643883,0.00045042488163744566,0.0006046764086931944,0.00010069667093830504,9.079118508452666e-05,0.0,0.0007291452784556895,0.00021945827902527525,0.00015679844364058226,0.00024359911039937288
0.0022538218938279895,0.0005972448980173795,0.0008228405029512941,0.00016407954466330922,0.00013672339721324534,0.0,0.0010283576979418286,0.00045649684179807084,0.0001983421614568215,0.0003796391625655815
0.0038347342459019275,0.0006465004446909006,0.0008479957818053663,0.0002740854068747467,0.0001803373288566945,0.0,0.0013299651589477434,0.00096900001517497,0.00023757505405228586,0.0005463221998070367
0.006649509840644896,0.0004961039044701465,0.0003355526743689552,0.00048513201354580813,0.0001609523080787767,0.0,0.0014463434868957846,0.0025605723727494477,0.0002517862525564851,0.0008007489843294025
0.011901508597657085,9.077439403881726e-05,0.0012167058885097504,0.000817370945969742,7.900256237007852e-05,0.0,0.0010378810984548181,0.0071429063100367785,0.0002492837556928862,0.001300659729167819
0.021542594907805322,0.0012920992314320757,0.0042024146066978576,0.0012871221643308672,0.0004036614095639379,0.0,0.00030707369223819113,0.01825938601978123,0.0005650142251397483,0.0024053953966358677
0.03794639492407441,0.0031090227254026103,0.008148493245244026,0.001843313057861451,0.0010393212813141872,0.0,0.002732980687869713,0.041039739921689036,0.0011321229016175494,0.004740388633217662
0.0624021340161562,0.0046579888548876625,0.010347381979227067,0.0024780287734756713,0.00173408696136903,0.0,0.00519928194116801,0.0803897300735116,0.0019215014937799424,0.00908349723322317
0.08865512106567622,0.004413637736433884,0.005611184611916542,0.002463934560182679,0.0017622202140046284,0.0,0.004939273279160261,0.1289775088429451,0.002611638460075483,0.015018721297383308
0.10269357990473509,0.00010480366825049714,0.012935049599036574,0.0012867740759702428,0.0004575101287628058,0.0,0.005094152584206313,0.16271722316741943,0.002816790438373573,0.021193538210354745
